ID,text,target,url,date
ynat-v1_train_00044,정의장 판문점선언 지지결의 무산에 참담하고 부끄럽다,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=001&aid=0010113997,2018.05.29. 오전 10:19
ynat-v1_train_00045,FA 모리뉴 맨유감독에 맨체스터더비 이전 발언 소명 요구,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009752556,2017.12.15 09:29
ynat-v1_train_00046,게시판 SK텔링크 어르신 특화폰 효도의 신 2탄 출시,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=731&oid=001&aid=0010640780,2019.02.18. 오전 11:36
ynat-v1_train_00047,비싸도 잘 나가는 스마트폰…지난달 고가폰 판매 연중 최고치,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=731&oid=001&aid=0009764561,2017.12.21. 오전 7:00
ynat-v1_train_00048,원유철 더민주 콘서트 대신 민생경제 법안 처리해야,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=265&oid=001&aid=0008254043,2016.03.15. 오전 10:00
ynat-v1_train_00049,봉화 영하 3.1도…경북 일부 내륙 한파주의보,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=248&oid=001&aid=0009671095,2017.11.09. 오전 7:41
ynat-v1_train_00050,유니테스트 SK하이닉쓰와 칠시보어권 반도체 장비 공급께약,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0009835362,2018.01.25. 오전 10:08
ynat-v1_train_00051,꿀잼여행 제주권 드라마·영화 속 스타들 다녀간 그곳으로 봄나들이,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=237&oid=001&aid=0010696738,2019.03.15. 오전 11:00
ynat-v1_train_00052,그래픽 2018 러시아 월드컵 본선 조별경기 일정,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009724031,2017.12.02 01:46
ynat-v1_train_00053,레스터시티 새 사령탑에 퓌엘 전 사우샘프턴 감독 선임,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009635363,2017.10.26 07:18
ynat-v1_train_00054,이란 호르무즈 부근서 美드론 격추…美 이유없는 공격종합3보,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0010904657,2019.06.20. 오후 9:46
ynat-v1_train_00055,이승우 피오렌티나전 벤치 명단에 포함,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009535511,2017.09.10 21:10
ynat-v1_train_00056,테러 빈번한 부르키나파소…수년째 이슬람 무장단체 활개,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0010822416,2019.05.13. 오후 6:07
ynat-v1_train_00057,광주전남 보도사진전 전남도청서 개막,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=254&oid=001&aid=0009932848,2018.03.02. 오후 4:33
ynat-v1_train_00058,사월부터 통신사 고객쎈터 점심시가넨 긴급쌍담만 반는다,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=226&oid=001&aid=0009884835,2018.02.12. 오후 4:50
ynat-v1_train_00059,최순실 K스포츠재단서 7억원 용역비로 빼내려다 실패,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0008796090,2016.11.02. 오후 2:58
ynat-v1_train_00060,메주 말리기 조은 날,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=248&oid=001&aid=0009730233,2017.12.05. 오후 1:56
ynat-v1_train_00061,SK 김태훈 제가 자초한 무사 만루 직접 처리해야죠,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0010448654,2018.11.05 17:27
ynat-v1_train_00062,인테리어로 스마트홈 구축…SKT 에코인테리어혀푀와 MOU,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=227&oid=001&aid=0010197378,2018.07.09. 오전 8:58
ynat-v1_train_00063,프로농구 DB 선수들이 다 같이 분홍색 양말 신은 이유는,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009840186,2018.01.26 20:12
ynat-v1_train_00064,나경복 개인 첫 트리플크라운…우리카드 구단 최다 타이 5연승,0,https://sports.news.naver.com/news.nhn?oid=001&aid=0011242394,2019.11.27 20:28
ynat-v1_train_00065,또다시 중동 벌집쑤신 트럼프…골란고원 군사긴장 고조,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=232&oid=001&aid=0010720106,2019.03.26. 오후 7:39
ynat-v1_train_00066,날씨 찬바람 불어 체감온도 뚝…황사에 미세먼지 나쁨,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=248&oid=001&aid=0009715261,2017.11.28. 오후 8:00
ynat-v1_train_00067,러시아 극동 박물관도 한국어 서비스 붐 동참,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=233&oid=001&aid=0011271173,2019.12.12. 오전 9:40
ynat-v1_train_00068,美공백 신속 대체하는 러…더타임스 시리아 분할 감독할 것,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0011150117,2019.10.17. 오후 1:21
ynat-v1_train_00069,佛 노란조끼 집회 폭력 사태에 파리 경찰청장 경질,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=233&oid=001&aid=0010702247,2019.03.19. 오전 1:54
ynat-v1_train_00070,GS칼텍스 이재영 앞세운 흥국생명에 진땀승…1위 탈환종합,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0011217993,2019.11.17 18:33
ynat-v1_train_00071,TV조선 손석희 폭행사건 배후설 김어준 고소…경찰 수사,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=254&oid=001&aid=0010754656,2019.04.10. 오후 5:24
ynat-v1_train_00072,호날두 또 해트트릭 UCL 사강 마드리드 더비 원맨쇼,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009237414,2017.05.03 05:44
ynat-v1_train_00073,外人 주식 매도에 원달러 환율 하락폭 축소…1086원대,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=263&oid=001&aid=0009868473,2018.02.07. 오후 4:22
ynat-v1_train_00074,교보증권 아비코전자 높아지는 실적 성장성,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0008237543,2016.03.08. 오전 8:25
ynat-v1_train_00075,성화 넘기는 휴보,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=228&oid=001&aid=0009743511,2017.12.11. 오후 5:49
ynat-v1_train_00076,눈물 쏟은 문경은 선수 때 우승하고도 안 울었는데…,0,https://sports.news.naver.com/news.nhn?oid=001&aid=0010033402,2018.04.18 21:50
ynat-v1_train_00077,200년전 인도네시아 화산 폭발 복지국가 탄생의 씨앗 됐다,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=243&oid=001&aid=0009225770,2017.04.28. 오전 10:51
ynat-v1_train_00078,코로나 백신 노령층에 효율적이지 않을 수도 부산대 연구팀,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=001&aid=0012067683,2020.12.08. 오후 4:44
ynat-v1_train_00079,SKT 삼심마눤대 스마트폰 갤럭씨 와이드 단독 출시,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=227&oid=001&aid=0008514867,2016.07.03. 오전 9:00
ynat-v1_train_00080,흐리고 무더운 주말…충북 곳곳 피서객 북적,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=237&oid=001&aid=0008481961,2016.06.19. 오후 2:52
ynat-v1_train_00081,류현진 양키스전 홈런 3방에 7실점…ERA 2.00·4패째,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0011037203,2019.08.24 14:31
ynat-v1_train_00082,EU 시도만 해도… 강력한 사이버범죄 제재 도입할 듯,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=233&oid=001&aid=0010622766,2019.02.08. 오전 10:14
ynat-v1_train_00083,삼양옵틱스 최대주주 지분 매각 검토 중,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0010850707,2019.05.27. 오후 5:17
ynat-v1_train_00084,빅텍 방위사업청에 60억원 규모 전자전장비 공급,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0008915385,2016.12.26. 오후 2:43
ynat-v1_train_00085,넥센 타격코치 바꾼 NC에 17안타 13득점 불방망이,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0010060346,2018.05.01 22:28
ynat-v1_train_00086,朴대통령 한미일 대북압박 연대강화…北도발시 더 강력제재,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0008297577,2016.04.01. 오전 1:13
ynat-v1_train_00087,마지막 순간 서로를 이해해가는 아버지와 아들…연극 가지,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=242&oid=001&aid=0009877478,2018.02.10. 오전 8:30
ynat-v1_train_00088,엠게임 1분기 영업익 21억원…17.8%↑,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0008373352,2016.05.02. 오전 10:55
ynat-v1_train_00089,멕시코 정부 구스만 탈옥후 작년말 미국 방문은 사실무근,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=232&oid=001&aid=0008240150,2016.03.09. 오전 3:46
ynat-v1_train_00090,MSN 화력 폭발 바르사 빌바오 꺾고 국왕컵 8강행종합,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0008953108,2017.01.12 09:00
ynat-v1_train_00091,현대로템 학대피해아동 심리치료비 3천만원 지원,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=001&aid=0010782954,2019.04.24. 오전 10:08
ynat-v1_train_00092,참사 현장 취재 중 순직…박경완 기자 26주기 추모제,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=254&oid=001&aid=0010982352,2019.07.25. 오후 3:54
ynat-v1_train_00093,저무는 PC 시대에 맞춘 마우스의 다양한 변신,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=228&oid=001&aid=0008681668,2016.09.12. 오후 12:00
ynat-v1_train_00094,CJ제일제당 미국 자회사 슈완스 냉동피자 국내 출시,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=001&aid=0011331210,2020.01.13. 오전 11:41
ynat-v1_train_00095,KT 배터리 절감 기술 경품 이벤트…1등에 승용차,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=227&oid=001&aid=0009369300,2017.06.28. 오후 3:05
ynat-v1_train_00096,이란 美에 수감자 교환 제안…美는 거부,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=231&oid=001&aid=0011108797,2019.09.28. 오후 6:03
ynat-v1_train_00097,서정원 수원 감독 공격에 중점…모든 것을 쏟아붓겠다,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0010420034,2018.10.23 15:01
ynat-v1_train_00098,유엘 리비아 내저 나콰·국쩨저 콱싸 누려…아라변맹 긴그푀의,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0011307029,2019.12.31. 오전 11:02
ynat-v1_train_00099,적지에서 2연승…장정석 감독 안우진 임병욱 덕에 쉽게 경기,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0010414595,2018.10.20 19:03
ynat-v1_train_00100,트럼프 리비아 군벌 하프타르와 통화…사실상 지지 선언,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0010775387,2019.04.20. 오전 8:33
ynat-v1_train_00101,트럼프 행정 명령 영향…MLB 베네수엘라 윈터리그 불참,4,https://sports.news.naver.com/news.nhn?oid=001&aid=0011035474,2019.08.23 11:34
ynat-v1_train_00102,朴대통령 담화에 與 진심어린 사죄 vs 野 분노 해소에 미흡,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=001&aid=0008801216,2016.11.04. 오전 11:25
ynat-v1_train_00103,LG G6 삼성 갤S8 제치고 바이럴 영상 1위,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=227&oid=001&aid=0009129175,2017.03.23. 오전 7:15
ynat-v1_train_00104,비 내리는 AG 폐회식장,5,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=242&oid=001&aid=0010317083,2018.09.02. 오후 7:30
ynat-v1_train_00105,긴급의총 마치고 규탄 구호 외치는 한국당,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=001&aid=0010782082,2019.04.23. 오후 5:29
ynat-v1_train_00106,현대중공업 중국 로봇기업과 산업용로봇 공장 설립,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=001&aid=0010357604,2018.09.20. 오후 4:22
ynat-v1_train_00107,오만해 유조선 피격 미스터리…공격 주체·동기 미궁 조짐,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=234&oid=001&aid=0010891692,2019.06.14. 오후 10:11
ynat-v1_train_00108,불펜 데이 다저스 홈넌 네방으로 샌디에이고 제압,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0011104970,2019.09.26 15:00
ynat-v1_train_00109,朴대통령 중소기업인과 오찬…규제개혁·중기 지원의지 강조,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=264&oid=001&aid=0008415170,2016.05.20. 오전 9:30
ynat-v1_train_00110,강원 집단감염 다시 폭증…첫 홍천 2단계·영월 학교 내 감염,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=001&aid=0012044701,2020.11.27. 오후 1:59
ynat-v1_train_00111,자고나면 한 명씽 느느 녜비후보…열기 다라오르는 서부산,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=265&oid=001&aid=0008153108,2016.01.29. 오전 10:02
ynat-v1_train_00112,예상모탄 결과서 노벨상 나온다…게소 견구지워니 중요,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=228&oid=001&aid=0009645719,2017.10.30. 오후 2:47
ynat-v1_train_00113,롯데 신동빈 일본서 3주 만에 귀국…내년 경영구상에 집중,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=261&oid=001&aid=0010465671,2018.11.13. 오후 3:26
ynat-v1_train_00114,네이버 제2 IDC 클라우드에 특화…이해진 전세계 데이터 거점종합,0,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=105&sid2=230&oid=001&aid=0011134602,2019.10.10. 오후 5:57
ynat-v1_train_00115,북 수소탄실험 北매체 주민들 국력 과시에 환희 선전,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=268&oid=001&aid=0008100069,2016.01.06. 오후 7:57
ynat-v1_train_00116,안보리상임이사국 노리는 일본…유엔사무총장 선출 적극 관여,4,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=104&sid2=231&oid=001&aid=0008330748,2016.04.13. 오후 8:57
ynat-v1_train_00117,2018 방송통신위원회 방송대상,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=254&oid=001&aid=0010041670,2018.04.23. 오후 2:32
ynat-v1_train_00118,제오회 수림문학쌍 오늘부터 공모…장편소설 대상,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=243&oid=001&aid=0009119800,2017.03.20. 오전 8:00
ynat-v1_train_00119,종이책 매출 줄고 온라인서점·전자책유통사 매출 늘어,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=243&oid=001&aid=0010049319,2018.04.26. 오후 3:38
ynat-v1_train_00120,미리 가본 서울로 7017…지상 16ｍ 높이에 노랑·분홍 꽃 활짝,3,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=103&sid2=237&oid=001&aid=0009216704,2017.04.25. 오후 2:40
ynat-v1_train_00121,잡히지 않는 가계부채…주택·신용대출 쌍끌이에 550조 육박,1,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=001&aid=0010251734,2018.08.05. 오전 6:07
ynat-v1_train_00122,北 김정은 군사격 타격수단 더 생산…신무기 개발의지 피력,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=268&oid=001&aid=0008089803,2016.01.01. 오후 4:28
ynat-v1_train_00123,北 고려항공 中 칭다오 운항…관광객 수송 목적,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=268&oid=001&aid=0008433614,2016.05.28. 오전 10:48
ynat-v1_train_00124,포체티노 감독 손흥민은 훌륭한 선수이자 사랑스러운 청년,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009740478,2017.12.10 10:15
ynat-v1_train_00125,김동연 부총리와 심재철 의원,6,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=100&sid2=269&oid=001&aid=0010408778,2018.10.18. 오전 10:11
ynat-v1_train_00126,여자농구 국민은행 하나은행에 버저비터 역전승,5,https://sports.news.naver.com/news.nhn?oid=001&aid=0009857418,2018.02.03 19:17
ynat-v1_train_00127,게시판 한구걸로닌혀푀 방송매체 균형적 빨쩐 세미나,2,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=102&sid2=254&oid=001&aid=0010821664,2019.05.13. 오후 2:29
